File: drive/output/derived/org_outcomes_practices/org_outcomes/tommyjcarpenter___dictsearch.parquet

MD5 hash: b4f25a91671368fbc1bfa1740a857b63

Keys: time_period 

                                           type  count                           mean                  min                  25%                  50%                  75%                  max          std
time_period                      datetime64[ns]     14  2021-09-30 20:34:17.142857216  2018-07-01 00:00:00  2020-02-15 12:00:00  2021-10-01 00:00:00  2023-05-16 18:00:00  2025-01-01 00:00:00             
issue_closed                            float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
issue_opened                            float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
num_downloads                             int64     14                    5470.785714               1935.0               2593.5               2804.5               3471.5              38700.0  9591.101462
overall_new_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
major_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
minor_new_release_count                 float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
patch_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
other_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
major_minor_patch_release_count         float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             

