File: drive/output/derived/org_outcomes_practices/org_outcomes/amolenaar___roles.parquet

MD5 hash: 6bd57ac17360599a098b2cd8b2e66bbf

Keys: time_period 

                                           type  count                           mean                  min                  25%                  50%                  75%                  max           std
time_period                      datetime64[ns]     14  2021-09-30 20:34:17.142857216  2018-07-01 00:00:00  2020-02-15 12:00:00  2021-10-01 00:00:00  2023-05-16 18:00:00  2025-01-01 00:00:00              
pull_request_merged                     float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
pull_request_opened                     float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
num_downloads                             int64     14                        12953.0               2293.0               4797.0               8830.5              12793.0              58238.0  14640.681473
overall_new_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
major_new_release_count                 float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
minor_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
patch_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
other_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0              
major_minor_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              
major_minor_patch_release_count         float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0              

