File: drive/output/derived/org_outcomes_practices/org_outcomes/jaraco___jaraco.apt.parquet

MD5 hash: 60eeefbac889226f9eefec784261ff04

Keys: time_period 

                                           type  count                           mean                  min                  25%                  50%                  75%                  max          std
time_period                      datetime64[ns]     14  2021-09-30 20:34:17.142857216  2018-07-01 00:00:00  2020-02-15 12:00:00  2021-10-01 00:00:00  2023-05-16 18:00:00  2025-01-01 00:00:00             
issue_opened                            float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
num_downloads                             int64     14                         8541.5               2441.0               4228.5               5760.5              8700.75              40439.0  9580.600814
overall_new_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
major_new_release_count                 float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
minor_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
patch_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
other_new_release_count                 float64      1                            0.0                  0.0                  0.0                  0.0                  0.0                  0.0             
major_minor_release_count               float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             
major_minor_patch_release_count         float64      1                            1.0                  1.0                  1.0                  1.0                  1.0                  1.0             

