File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_z2/rolling5/sobolevn___flake8-type-annotations.parquet

MD5 hash: 53a86ffa2ebcc0a673bc3aacf28aca0a

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2019-12-31 19:12:00  2019-01-01 00:00:00  2019-07-01 00:00:00  2020-01-01 00:00:00  2020-07-01 00:00:00  2021-01-01 00:00:00     
response_rate                                         float64      1             0.333333             0.333333             0.333333             0.333333             0.333333             0.333333     
mean_days_to_respond                                  float64      1             0.021829             0.021829             0.021829             0.021829             0.021829             0.021829     
pos_sentiment_avg                                     float64      1             0.097286             0.097286             0.097286             0.097286             0.097286             0.097286     
neg_sentiment_avg                                     float64      1             0.120256             0.120256             0.120256             0.120256             0.120256             0.120256     
ov_sentiment_avg                                      float64      1             0.065493             0.065493             0.065493             0.065493             0.065493             0.065493     
response_rate_issue_comment                           float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5     
response_rate_pull_request_comment                    float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
mean_days_to_respond_issue_comment                    float64      1             0.021829             0.021829             0.021829             0.021829             0.021829             0.021829     
mean_days_to_respond_to_last_comment                  float64      1             0.021829             0.021829             0.021829             0.021829             0.021829             0.021829     
issue_comment_pos_sentiment_avg                       float64      1             0.264263             0.264263             0.264263             0.264263             0.264263             0.264263     
issue_comment_neg_sentiment_avg                       float64      1               0.0185               0.0185               0.0185               0.0185               0.0185               0.0185     
issue_comment_ov_sentiment_avg                        float64      1             0.242669             0.242669             0.242669             0.242669             0.242669             0.242669     
issue_opened_pos_sentiment_avg                        float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
issue_opened_neg_sentiment_avg                        float64      1                0.255                0.255                0.255                0.255                0.255                0.255     
issue_opened_ov_sentiment_avg                         float64      1                -0.34                -0.34                -0.34                -0.34                -0.34                -0.34     
pull_request_comment_pos_sentiment_avg                float64      1             0.025958             0.025958             0.025958             0.025958             0.025958             0.025958     
pull_request_comment_neg_sentiment_avg                float64      1             0.154292             0.154292             0.154292             0.154292             0.154292             0.154292     
pull_request_comment_ov_sentiment_avg                 float64      1             0.027592             0.027592             0.027592             0.027592             0.027592             0.027592     
avg_pull_request_comment_count                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

