File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_z2/rolling5/jmschrei___torchegranate.parquet

MD5 hash: 436f9bd320f1a56154733486dcc8ff3c

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2023-12-31 19:12:00  2023-01-01 00:00:00  2023-07-01 00:00:00  2024-01-01 00:00:00  2024-07-01 00:00:00  2025-01-01 00:00:00     
response_rate                                         float64      1                  0.2                  0.2                  0.2                  0.2                  0.2                  0.2     
mean_days_to_respond                                  float64      1             5.725324             5.725324             5.725324             5.725324             5.725324             5.725324     
pos_sentiment_avg                                     float64      1             0.180444             0.180444             0.180444             0.180444             0.180444             0.180444     
neg_sentiment_avg                                     float64      1             0.028194             0.028194             0.028194             0.028194             0.028194             0.028194     
ov_sentiment_avg                                      float64      1             0.111379             0.111379             0.111379             0.111379             0.111379             0.111379     
response_rate_issue_comment                           float64      1                 0.25                 0.25                 0.25                 0.25                 0.25                 0.25     
response_rate_pull_request_comment                    float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
mean_days_to_respond_issue_comment                    float64      1             5.725324             5.725324             5.725324             5.725324             5.725324             5.725324     
mean_days_to_respond_to_last_comment                  float64      1             5.725324             5.725324             5.725324             5.725324             5.725324             5.725324     
issue_comment_pos_sentiment_avg                       float64      1                0.109                0.109                0.109                0.109                0.109                0.109     
issue_comment_neg_sentiment_avg                       float64      1               0.0162               0.0162               0.0162               0.0162               0.0162               0.0162     
issue_comment_ov_sentiment_avg                        float64      1              0.11852              0.11852              0.11852              0.11852              0.11852              0.11852     
issue_opened_pos_sentiment_avg                        float64      1                 0.02                 0.02                 0.02                 0.02                 0.02                 0.02     
issue_opened_neg_sentiment_avg                        float64      1             0.050125             0.050125             0.050125             0.050125             0.050125             0.050125     
issue_opened_ov_sentiment_avg                         float64      1            -0.053337            -0.053337            -0.053337            -0.053337            -0.053337            -0.053337     
pull_request_comment_pos_sentiment_avg                float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1               0.4404               0.4404               0.4404               0.4404               0.4404               0.4404     
pull_request_opened_pos_sentiment_avg                 float64      1             0.270167             0.270167             0.270167             0.270167             0.270167             0.270167     
pull_request_opened_neg_sentiment_avg                 float64      1             0.028417             0.028417             0.028417             0.028417             0.028417             0.028417     
pull_request_opened_ov_sentiment_avg                  float64      1              0.25845              0.25845              0.25845              0.25845              0.25845              0.25845     
pct_merged_with_approved                              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_review                                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
avg_pull_request_comment_count                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

