File: drive/output/derived/org_outcomes_practices/repo_collaboration/all/rolling5/enveloppe___obsidian-mkdocs-publisher-python.parquet

MD5 hash: c1b611e9df074693045fdca0a9353b0b

Keys: time_period 

                                            type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                       datetime64[ns]      1  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00  2022-01-01 00:00:00    
avg_members_per_problem                  float64      1             1.714286             1.714286             1.714286             1.714286             1.714286             1.714286    
pct_members_multiple                     float64      1             0.714286             0.714286             0.714286             0.714286             0.714286             0.714286    
proj_hhi_discussion_comment              float64      1             0.403114             0.403114             0.403114             0.403114             0.403114             0.403114    
proj_hhi_issue_closed                    float64      1                 0.52                 0.52                 0.52                 0.52                 0.52                 0.52    
proj_hhi_issue_comment                   float64      1             0.403114             0.403114             0.403114             0.403114             0.403114             0.403114    
proj_hhi_issue_opened                    float64      1                 0.44                 0.44                 0.44                 0.44                 0.44                 0.44    
proj_hhi_pull_request_merged             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment         float64      1             0.532086             0.532086             0.532086             0.532086             0.532086             0.532086    
proj_prob_hhi_issue_comment              float64      1             0.532086             0.532086             0.532086             0.532086             0.532086             0.532086    
num_active_members                         Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

