File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/skelsec___winacl.parquet

MD5 hash: 58581f8cdd3eecab44f7b3066cf0fb19

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2022-07-01 00:00:00  2022-07-01 00:00:00  2022-07-01 00:00:00  2022-07-01 00:00:00  2022-07-01 00:00:00  2022-07-01 00:00:00    
avg_members_per_problem                    float64      1             1.666667             1.666667             1.666667             1.666667             1.666667             1.666667    
pct_members_multiple                       float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
proj_hhi_discussion_comment                float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_issue_closed                      float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_issue_comment                     float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_issue_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_discussion_comment           float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
proj_prob_hhi_issue_comment                float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_prob_hhi_pull_request_comment         float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
num_active_members                           Int64      1                  3.0                  3.0                  3.0                  3.0                  3.0                  3.0    

