File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/canonical___ops-lib-pgsql.parquet

MD5 hash: 033b57057292fc68c256a06d7a180662

Keys: time_period 

                                                     type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                                datetime64[ns]      1  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00  2020-07-01 00:00:00    
avg_members_per_problem                           float64      1             1.545455             1.545455             1.545455             1.545455             1.545455             1.545455    
pct_members_multiple                              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_discussion_comment                       float64      1                 0.42                 0.42                 0.42                 0.42                 0.42                 0.42    
proj_hhi_issue_closed                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_opened                             float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_comment                     float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_hhi_pull_request_merged                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened                      float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_review                      float64      1             0.722222             0.722222             0.722222             0.722222             0.722222             0.722222    
proj_hhi_pull_request_review_comment              float64      1                  0.5                  0.5                  0.5                  0.5                  0.5                  0.5    
proj_prob_hhi_discussion_comment                  float64      1                 0.65                 0.65                 0.65                 0.65                 0.65                 0.65    
proj_prob_hhi_pull_request_comment                float64      1             0.833333             0.833333             0.833333             0.833333             0.833333             0.833333    
proj_prob_hhi_pull_request_review                 float64      1             0.888889             0.888889             0.888889             0.888889             0.888889             0.888889    
proj_prob_hhi_pull_request_review_comment         float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667    
num_active_members                                  Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

