File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_top3/rolling5/asottile-archive___pip-custom-platform.parquet

MD5 hash: c2af1834ed985b5caeec22531db6a002

Keys: time_period 

                                              type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                         datetime64[ns]      1  2017-07-01 00:00:00  2017-07-01 00:00:00  2017-07-01 00:00:00  2017-07-01 00:00:00  2017-07-01 00:00:00  2017-07-01 00:00:00    
avg_members_per_problem                    float64      1                 1.75                 1.75                 1.75                 1.75                 1.75                 1.75    
pct_members_multiple                       float64      1                 0.75                 0.75                 0.75                 0.75                 0.75                 0.75    
proj_hhi_discussion_comment                float64      1             0.337278             0.337278             0.337278             0.337278             0.337278             0.337278    
proj_hhi_pull_request_comment              float64      1             0.337278             0.337278             0.337278             0.337278             0.337278             0.337278    
proj_hhi_pull_request_merged               float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_pull_request_opened               float64      1                0.625                0.625                0.625                0.625                0.625                0.625    
proj_prob_hhi_discussion_comment           float64      1             0.538462             0.538462             0.538462             0.538462             0.538462             0.538462    
proj_prob_hhi_pull_request_comment         float64      1             0.538462             0.538462             0.538462             0.538462             0.538462             0.538462    
num_active_members                           Int64      1                  4.0                  4.0                  4.0                  4.0                  4.0                  4.0    

