File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_top3/rolling5/corb555___geofinder.parquet

MD5 hash: d93057c8c5cbfb5b255bf78a1734ebd6

Keys: time_period 

                                                         type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                    datetime64[ns]      5  2020-07-01 04:48:00  2019-07-01 00:00:00  2020-01-01 00:00:00  2020-07-01 00:00:00  2021-01-01 00:00:00  2021-07-01 00:00:00     
response_rate                                         float64      1                  0.6                  0.6                  0.6                  0.6                  0.6                  0.6     
mean_days_to_respond                                  float64      1              1.44529              1.44529              1.44529              1.44529              1.44529              1.44529     
pos_sentiment_avg                                     float64      1             0.078533             0.078533             0.078533             0.078533             0.078533             0.078533     
neg_sentiment_avg                                     float64      1             0.020853             0.020853             0.020853             0.020853             0.020853             0.020853     
ov_sentiment_avg                                      float64      1             0.074227             0.074227             0.074227             0.074227             0.074227             0.074227     
response_rate_issue_comment                           float64      1             0.352941             0.352941             0.352941             0.352941             0.352941             0.352941     
response_rate_issue_opened                            float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
response_rate_pull_request_comment                    float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
response_rate_pull_request_opened                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
mean_days_to_respond_issue_comment                    float64      1             1.257753             1.257753             1.257753             1.257753             1.257753             1.257753     
mean_days_to_respond_issue_opened                     float64      1             1.670774             1.670774             1.670774             1.670774             1.670774             1.670774     
mean_days_to_respond_pull_request_opened              float64      1             0.090185             0.090185             0.090185             0.090185             0.090185             0.090185     
mean_days_to_respond_to_last_comment                  float64      1             1.326855             1.326855             1.326855             1.326855             1.326855             1.326855     
issue_comment_pos_sentiment_avg                       float64      1             0.041778             0.041778             0.041778             0.041778             0.041778             0.041778     
issue_comment_neg_sentiment_avg                       float64      1             0.019233             0.019233             0.019233             0.019233             0.019233             0.019233     
issue_comment_ov_sentiment_avg                        float64      1              0.04008              0.04008              0.04008              0.04008              0.04008              0.04008     
issue_opened_pos_sentiment_avg                        float64      1             0.089753             0.089753             0.089753             0.089753             0.089753             0.089753     
issue_opened_neg_sentiment_avg                        float64      1             0.028242             0.028242             0.028242             0.028242             0.028242             0.028242     
issue_opened_ov_sentiment_avg                         float64      1             0.106213             0.106213             0.106213             0.106213             0.106213             0.106213     
pull_request_comment_pos_sentiment_avg                float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
pull_request_comment_neg_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_comment_ov_sentiment_avg                 float64      1              0.53265              0.53265              0.53265              0.53265              0.53265              0.53265     
pull_request_opened_pos_sentiment_avg                 float64      1             0.088333             0.088333             0.088333             0.088333             0.088333             0.088333     
pull_request_opened_neg_sentiment_avg                 float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_opened_ov_sentiment_avg                  float64      1             0.222233             0.222233             0.222233             0.222233             0.222233             0.222233     
avg_pull_request_comment_count                        float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_count                                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_pull_request_comment_exclude_opener_count         float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
avg_all_disc_exclude_opener_count                     float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
clustering_coefficient                                float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

