File: drive/output/derived/org_outcomes_practices/repo_discussion_quality/important_degree_top3/rolling5/novuhq___novu-python-legacy.parquet

MD5 hash: b78b330dfe2ae268b7f9ee72a682715f

Keys: time_period 

                                                                type  count                 mean                  min                  25%                  50%                  75%                  max  std
time_period                                           datetime64[ns]      5  2023-12-31 19:12:00  2023-01-01 00:00:00  2023-07-01 00:00:00  2024-01-01 00:00:00  2024-07-01 00:00:00  2025-01-01 00:00:00     
response_rate                                                float64      1                0.375                0.375                0.375                0.375                0.375                0.375     
mean_days_to_respond                                         float64      1             1.885631             1.885631             1.885631             1.885631             1.885631             1.885631     
pos_sentiment_avg                                            float64      1             0.033671             0.033671             0.033671             0.033671             0.033671             0.033671     
neg_sentiment_avg                                            float64      1             0.085141             0.085141             0.085141             0.085141             0.085141             0.085141     
ov_sentiment_avg                                             float64      1             0.015582             0.015582             0.015582             0.015582             0.015582             0.015582     
response_rate_issue_comment                                  float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
response_rate_pull_request_comment                           float64      1             0.666667             0.666667             0.666667             0.666667             0.666667             0.666667     
response_rate_pull_request_opened                            float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0     
response_rate_pull_request_review_comment                    float64      1             0.105263             0.105263             0.105263             0.105263             0.105263             0.105263     
mean_days_to_respond_pull_request_comment                    float64      1            10.137454            10.137454            10.137454            10.137454            10.137454            10.137454     
mean_days_to_respond_pull_request_opened                     float64      1             0.237436             0.237436             0.237436             0.237436             0.237436             0.237436     
mean_days_to_respond_pull_request_review_comment             float64      1             0.226586             0.226586             0.226586             0.226586             0.226586             0.226586     
mean_days_to_respond_to_last_comment                         float64      1             2.079321             2.079321             2.079321             2.079321             2.079321             2.079321     
issue_comment_pos_sentiment_avg                              float64      1             0.015833             0.015833             0.015833             0.015833             0.015833             0.015833     
issue_comment_neg_sentiment_avg                              float64      1               0.0205               0.0205               0.0205               0.0205               0.0205               0.0205     
issue_comment_ov_sentiment_avg                               float64      1              0.01285              0.01285              0.01285              0.01285              0.01285              0.01285     
issue_opened_pos_sentiment_avg                               float64      1               0.0948               0.0948               0.0948               0.0948               0.0948               0.0948     
issue_opened_neg_sentiment_avg                               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
issue_opened_ov_sentiment_avg                                float64      1              0.10846              0.10846              0.10846              0.10846              0.10846              0.10846     
pull_request_comment_pos_sentiment_avg                       float64      1               0.0185               0.0185               0.0185               0.0185               0.0185               0.0185     
pull_request_comment_neg_sentiment_avg                       float64      1             0.021667             0.021667             0.021667             0.021667             0.021667             0.021667     
pull_request_comment_ov_sentiment_avg                        float64      1            -0.055347            -0.055347            -0.055347            -0.055347            -0.055347            -0.055347     
pull_request_opened_pos_sentiment_avg                        float64      1             0.043667             0.043667             0.043667             0.043667             0.043667             0.043667     
pull_request_opened_neg_sentiment_avg                        float64      1             0.349333             0.349333             0.349333             0.349333             0.349333             0.349333     
pull_request_opened_ov_sentiment_avg                         float64      1            -0.006294            -0.006294            -0.006294            -0.006294            -0.006294            -0.006294     
pull_request_review_approved_pos_sentiment_avg               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_review_approved_neg_sentiment_avg               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_review_approved_ov_sentiment_avg                float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_review_comment_pos_sentiment_avg                float64      1             0.021118             0.021118             0.021118             0.021118             0.021118             0.021118     
pull_request_review_comment_neg_sentiment_avg                float64      1             0.004147             0.004147             0.004147             0.004147             0.004147             0.004147     
pull_request_review_comment_ov_sentiment_avg                 float64      1             0.015435             0.015435             0.015435             0.015435             0.015435             0.015435     
pull_request_review_dismissed_pos_sentiment_avg              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_review_dismissed_neg_sentiment_avg              float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pull_request_review_dismissed_ov_sentiment_avg               float64      1                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0     
pct_merged_with_approved                                     float64      1             0.142857             0.142857             0.142857             0.142857             0.142857             0.142857     
pct_merged_with_review                                       float64      1             0.142857             0.142857             0.142857             0.142857             0.142857             0.142857     
avg_pull_request_comment_count                               float64      1                 1.25                 1.25                 1.25                 1.25                 1.25                 1.25     
avg_pull_request_review_count                                float64      1                1.625                1.625                1.625                1.625                1.625                1.625     
avg_pull_request_review_comment_count                        float64      1                2.625                2.625                2.625                2.625                2.625                2.625     
avg_all_disc_count                                           float64      1                  5.5                  5.5                  5.5                  5.5                  5.5                  5.5     
avg_pull_request_comment_exclude_opener_count                float64      1                1.125                1.125                1.125                1.125                1.125                1.125     
avg_pull_request_review_exclude_opener_count                 float64      1                0.625                0.625                0.625                0.625                0.625                0.625     
avg_pull_request_review_comment_exclude_opener_count         float64      1                1.375                1.375                1.375                1.375                1.375                1.375     
avg_all_disc_exclude_opener_count                            float64      1                3.125                3.125                3.125                3.125                3.125                3.125     
clustering_coefficient                                       float64      5                  0.0                  0.0                  0.0                  0.0                  0.0                  0.0  0.0

