event_time,estimate,sd,ci_low,ci_high,dataset,rolling,category,outcome,normalize,method,covar,split_value
-12,0.3941536232255094,0.367995831171041,-0.32711820586973095,1.1154254523207499,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-11,0.1704061949922206,0.3193225137353781,-0.4554659319291205,0.7962783219135616,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-10,0.4040973321273709,0.3052629785506248,-0.19421810583185367,1.0024127700865955,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-9,0.3415076952875389,0.2830802425998079,-0.21332958020808457,0.8963449707831623,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-8,0.18071891729992473,0.235099954966623,-0.28007699443465633,0.6415148290345059,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-7,0.2887867336021193,0.2101905286057886,-0.12318670246522634,0.700760169669465,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-6,0.13040976718927635,0.18011675979400343,-0.22261908200697036,0.4834386163855231,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-5,-0.017291993146459406,0.1418663142257453,-0.2953499690289202,0.2607659827360014,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-4,0.02288957349655482,0.11758794699734101,-0.20758280261823356,0.2533619496113432,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-3,-0.052253631030253385,0.08789050519031665,-0.224519021203274,0.12001175914276724,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-2,0.1679529606330772,0.04921494013568743,0.07149167796712982,0.2644142432990245,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-1,0,0,0,0,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
0,-2.585665364130199e-4,0.07970036875015019,-0.15647128928670737,0.15595415621388134,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
1,-0.5787102648720326,0.11555924155125888,-0.8052063783125,-0.3522141514315652,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
2,-0.5354894371517709,0.16051219968000166,-0.8500933485245741,-0.22088552577896764,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
3,-0.6426089566682135,0.19519302115173554,-1.025187278125615,-0.2600306352108119,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
4,-0.7514459860751058,0.24041311370177512,-1.222655688930585,-0.28023628321962657,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
5,-0.7690199682255305,0.2724899157875685,-1.3031002031691648,-0.23493973328189632,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
6,-0.8417409920009574,0.3234483602377005,-1.4756997780668504,-0.20778220593506447,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
7,-0.8474584875039826,0.3372146021556512,-1.5083991077290588,-0.1865178672789063,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
8,-1.0398957540964762,0.37407412483582586,-1.773081038774695,-0.3067104694182575,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
9,-1.0306669945175027,0.43909871744825113,-1.8913004807160747,-0.1700335083189305,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
10,-0.9812360932177431,0.5387976983725806,-2.037279582028001,0.07480739559251504,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
11,-0.8120752181124782,0.6453214598939309,-2.0769052795045826,0.45275484327962623,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
12,-1.2085511272649274,0.7129507751460992,-2.605934646551282,0.188832392021427,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
13,-2.702808051744344,0.733775517087947,-4.14100806523672,-1.264608038251968,important_topk,rolling1,github_outcomes,pull_request_opened,TRUE,sa,NA,NA
-17,0.6594424409054324,0.35589641470049893,-0.349944124210951,1.6688290060218156,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-16,-7.762411778062805e-4,0.2716700479368184,-0.7712816051127466,0.769729122757134,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-15,-0.05995744917829984,0.21170926501580425,-0.6604031940376598,0.5404882956810602,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-14,-0.057537479104258285,0.1543154623557698,-0.4952040249241104,0.3801290667155939,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-13,0.14632503452622855,0.15787973892396628,-0.3014504439315776,0.5941005129840347,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-12,0.32649449545538656,0.18593517238476945,-0.20085126369120576,0.8538402546019789,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-11,-0.2025858094888599,0.14763288063792168,-0.621299345591082,0.21612772661336221,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-10,0.24317388995071887,0.1429188868738543,-0.16216990771933532,0.648517687620773,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-9,-0.024266723443351686,0.12003942689380863,-0.36472023684231886,0.3161867899556155,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-8,-0.10019669756791745,0.16762773526301067,-0.5756192557236616,0.3752258605878267,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-7,0.1436194863479815,0.0900672534127884,-0.11182752518852973,0.3990664978844927,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-6,-0.0769659725402629,0.0851802257522033,-0.3185524902358963,0.16462054515537056,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-5,-0.15643660407632864,0.06939469685283782,-0.35325250836838296,0.04037930021572564,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-4,0.0818886854989481,0.03591919493976747,-0.019984644223996234,0.18376201522189242,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-3,-0.04481121930439415,0.035530054763604685,-0.14558087714546158,0.0559584385366733,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-2,0.1714044153411855,0.037624685614618854,0.06469400577416638,0.2781148249082046,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-1,-0.13316833936600073,0.03790404303898002,-0.2406710570860901,-0.025665621645911352,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
0,0.04547484954392554,0.06588697142299858,-0.14139251136092879,0.2323422104487799,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
1,-0.5497749165541383,0.0849785477414651,-0.7907894389553267,-0.3087603941529499,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
2,-0.47897894353342374,0.12444626119073568,-0.8319310355925766,-0.12602685147427078,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
3,-0.5502427206846936,0.13722424160127336,-0.9394354749785903,-0.16104996639079694,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
4,-0.6295444345424508,0.18038566880916573,-1.1411507984018114,-0.11793807068309026,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
5,-0.5399291501859805,0.206087074293058,-1.1244293458696406,0.04457104549767965,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
6,-0.619142952842511,0.23996410147661368,-1.2997245213434279,0.061438615658405915,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
7,-0.6638725328346182,0.26264365643774906,-1.4087774188374929,0.08103235316825652,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
8,-0.7952162371566789,0.27677959863547175,-1.5802132104924667,-0.010219263820891111,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
9,-0.6279496226866735,0.3761296376989906,-1.694721265651813,0.43882202027846595,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
10,-0.7213621726600418,0.48057610974985243,-2.0843628904549028,0.6416385451348193,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
11,-0.8920850925608746,0.46753541925346986,-2.2181000548291827,0.4339298697074333,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
12,-1.1464503841819724,0.5030585221205894,-2.573215287456268,0.2803145190923231,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
13,-2.0430449752224376,0.6846141512032933,-3.984734461177778,-0.10135548926709692,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,cs,NA,NA
-18,-0.6891076865919973,0.34167899519256545,-1.3587985171694257,-0.019416856014568995,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-17,0.16244156728605463,0.47648607976869106,-0.7714711490605798,1.0963542836326892,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-16,0.06681000024807526,0.46339312199784327,-0.8414405188676976,0.9750605193638481,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-15,-0.029260485596026037,0.3895669161476136,-0.7928116412453486,0.7342906700532966,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-14,-0.09937829783216938,0.35279844208899874,-0.7908632443266068,0.5921066486622681,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-13,-0.0015724660187467904,0.32432709776286206,-0.6372535776339564,0.6341086455964627,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-12,0.32392742941319386,0.30540630449306627,-0.274668927393216,0.9225237862196037,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-11,0.043834886164804174,0.26006197389440316,-0.46588658266822597,0.5535563549978343,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-10,0.34273737430285567,0.25839701957757316,-0.16372078406918766,0.849195532674899,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-9,0.3269691780412649,0.23678387871096138,-0.1371272242322194,0.7910655803147493,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-8,0.1531455710431676,0.19515034170513115,-0.22934909869888945,0.5356402407852247,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-7,0.2699855423803783,0.17301504766338255,-0.06912395103985147,0.6090950358006081,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-6,0.17540548347327012,0.1474153798544623,-0.11352866104147596,0.4643396279880162,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-5,-0.016560283739676912,0.11388768362901283,-0.23978014365254205,0.20665957617318823,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-4,0.04361810482739832,0.09389292977811284,-0.14041203753770282,0.2276482471924995,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-3,-0.030672880620157966,0.06860574862245933,-0.16514014792017825,0.10379438667986232,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-2,0.14379991186083554,0.043688007564744294,0.05817141703393673,0.22942840668773434,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-1,0,0,0,0,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
0,0.03753065986697558,0.0682307639594584,-0.09620163749356288,0.17126295722751406,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
1,-0.5642587534707484,0.08601654466367385,-0.7328511810115491,-0.39566632592994766,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
2,-0.5023570833557809,0.12704507334277065,-0.7513654271076113,-0.25334873960395043,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
3,-0.5838787167093842,0.14838811651553172,-0.8747194250798264,-0.293038008338942,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
4,-0.6738553261549545,0.1836457450845647,-1.0338009865207012,-0.3139096657892077,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
5,-0.5922976939381376,0.21519257467897238,-1.0140751403089234,-0.17052024756735173,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
6,-0.6805166910296724,0.24553237840909062,-1.16176015271149,-0.1992732293478548,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
7,-0.7325308401909173,0.27268802348530585,-1.2669993662221168,-0.19806231415971787,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
8,-0.875178554309723,0.30345127504999875,-1.4699430534077207,-0.28041405521172547,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
9,-0.7211504416813219,0.4040825713967788,-1.5131522816190084,0.07085139825636444,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
10,-0.821940391131906,0.4892490985979999,-1.7808686243839857,0.1369878421201739,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
11,-1.0002434056062315,0.5105936152776843,-2.001006891550493,5.200803380298602e-4,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
12,-1.2702721919130908,0.5390483487351585,-2.3268069554340016,-0.21373742839218024,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
13,-2.1933090870849226,0.6533721956449537,-3.473918590549032,-0.9126995836208132,important_topk,rolling1,github_outcomes,pull_request_merged,TRUE,sa,NA,NA
-17,-0.06247505378774627,0.08188610543350841,-0.3007525784993613,0.1758024709238688,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-16,-0.028179825654478317,0.04580430179159619,-0.1614641672929706,0.10510451598401396,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-15,-0.020167784618925537,0.03400091592135426,-0.11910586502679871,0.07877029578894765,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-14,-0.05338335601483467,0.034046902721798424,-0.1524552518108159,0.045688539781146564,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-13,-0.09858958239995752,0.0933890302229828,-0.37033906711344905,0.173159902313534,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-12,-0.13664450109830567,0.12000991626214887,-0.48585717443777393,0.2125681722411626,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-11,0.26172028444587353,0.23566637061129214,-0.42403707511772043,0.9474776440094674,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-10,0.2671250661644786,0.30451974134475795,-0.6189863175594567,1.1532364498884138,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-9,-0.06448148913596677,0.11039356042426265,-0.3857118637244191,0.25674888545248564,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-8,0.07279291790306203,0.10986598876871702,-0.24690229430923488,0.39248813011535894,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-7,-0.014773360377577927,0.09918488289010423,-0.30338799479874845,0.2738412740435926,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-6,-0.17185461257820212,0.34591307757040474,-1.1784150229494186,0.8347057977930143,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-5,-0.2120513966558517,0.06220475628788869,-0.3930588493256195,-0.0310439439860839,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-4,-0.022170779457003485,0.03489072747350259,-0.12369809149316391,0.07935653257915692,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-3,0.010785290523053832,0.032967981912000045,-0.08514709120570435,0.10671767225181203,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-2,0.13785231862740288,0.03342478117400613,0.04059071264424069,0.23511392461056507,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-1,0.02839866041988828,0.031477705705170805,-0.06319721850634956,0.11999453934612613,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
0,0.06533522558221005,0.04538501379407255,-0.06672904452323875,0.19739949568765885,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
1,-0.3389224915183442,0.04272642696984463,-0.4632506324678847,-0.21459435056880366,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
2,-0.35586953142202987,0.05612371713021368,-0.5191819801531652,-0.19255708269089455,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
3,-0.3228355453916083,0.054747341025985094,-0.48214292525969815,-0.16352816552351845,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
4,-0.3950063785137011,0.05979153743005366,-0.568991689722617,-0.22102106730478507,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
5,-0.16001763402372246,0.273842011825411,-0.9568609616477373,0.6368256936002923,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
6,-0.24026763394562622,0.14787831583170025,-0.670573592060971,0.1900383241697185,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
7,-0.20841776610259916,0.092416642029595375,-0.47733773229701426,0.06050220009181595,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
8,-0.3310024154755389,0.10094756688785143,-0.6247462226374136,-0.03725860831366418,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
9,-0.2724961666014205,0.11020300276152639,-0.5931720440874494,0.04817971088460837,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
10,-0.3617876024630709,0.13848810466301195,-0.7647693123198238,0.04119410739368201,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
11,-0.322837391439184,0.20526725952158367,-0.9201374369622317,0.2744626540838637,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
12,-0.5354365577527151,0.1723698453076578,-1.0370095640325545,-0.033863551472875786,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
13,-0.8013767680051131,0.17014969689589218,-1.2964894417871822,-0.3062640942230441,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,cs,NA,NA
-18,0.38307849827547064,0.49865096809924375,-0.5942773991990471,1.3604343957499885,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-17,0.29794071946667317,0.3401713944322246,-0.368795213620487,0.9646766525538333,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-16,0.2053373350822172,0.28410053480669234,-0.3514997131388998,0.7621743833033342,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-15,0.13319140256762374,0.24053311839328428,-0.3382535094832134,0.6046363146184609,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-14,0.024048846271868207,0.21523344201272693,-0.39780870007307656,0.445906392616813,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-13,-0.09640051424985402,0.2157492032595959,-0.519268952638662,0.3264679241389539,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-12,-0.222146307490711,0.2021665738980887,-0.6183927923309649,0.1741001773495429,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-11,-0.06212396996331447,0.2214634851476984,-0.49619240085280336,0.3719444609261744,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-10,0.3117522542552219,0.43257270739339837,-0.5360902522358388,1.1595947607462826,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-9,0.24566740135377652,0.3720892219420813,-0.48362747365270287,0.9749622763602559,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-8,0.34360664879813335,0.3427003567409586,-0.32808605041414557,1.0152993480104122,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-7,0.30253004870449823,0.3165847452944931,-0.31797605207270824,0.9230361494817048,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-6,0.09407990194397339,0.07595938650890535,-0.054800495613481104,0.2429602995014279,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-5,-0.13911168678834662,0.04311446701138851,-0.2236160421306681,-0.05460733144602514,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-4,-0.16189071004450178,0.03863351122280155,-0.23761239204119283,-0.08616902804781075,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-3,-0.16000164586123766,0.03589790267356124,-0.23036153510141769,-0.08964175662105764,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
-2,-0.028267774373075226,0.03295060037234851,-0.0928509511028783,0.036315402356727845,important_topk,rolling1,downstream_outcomes,overall_new_release_count,TRUE,sa,NA,NA
