File: drive/output/derived/org_outcomes_practices/repo_collaboration/important_degree_z2/rolling5/paperswithcode___model-index.parquet

MD5 hash: e47550b9eded5b7e3d85386e4354fad6

Keys: time_period 

                                            type  count                 mean                  min                  25%                  50%                  75%                  max std
time_period                       datetime64[ns]      1  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00  2023-01-01 00:00:00    
avg_members_per_problem                  float64      1             1.333333             1.333333             1.333333             1.333333             1.333333             1.333333    
pct_members_multiple                     float64      1             0.333333             0.333333             0.333333             0.333333             0.333333             0.333333    
proj_hhi_discussion_comment              float64      1                 0.58                 0.58                 0.58                 0.58                 0.58                 0.58    
proj_hhi_issue_closed                    float64      1                  1.0                  1.0                  1.0                  1.0                  1.0                  1.0    
proj_hhi_issue_comment                   float64      1                 0.58                 0.58                 0.58                 0.58                 0.58                 0.58    
proj_hhi_issue_opened                    float64      1             0.555556             0.555556             0.555556             0.555556             0.555556             0.555556    
proj_prob_hhi_discussion_comment         float64      1             0.833333             0.833333             0.833333             0.833333             0.833333             0.833333    
proj_prob_hhi_issue_comment              float64      1             0.833333             0.833333             0.833333             0.833333             0.833333             0.833333    
num_active_members                         Int64      1                  2.0                  2.0                  2.0                  2.0                  2.0                  2.0    

